,text,sentiment
9168,tweet gets response email dmscusairwayscom,1
9169,helpcomplaint forms website used matter applies actual ticketed flight,1
9170,one picks phone day opportunity leave voicemail,0
9171,instead miles credited account open request merge accounts denied,0
9172,hrs early send email share experience dont want blasting,0
9173,open credit card earn miles wont credit miles account restore forfeited miles,0
9174,took miles account told could restore paying opening credit card,0
9175,miles account informed id forfeit bc months inactivity,0
9176,automated one cares understand problem im,0
9177,screwed big st flight hr late flight made nd flight csm daryl wouldnt let plane,0
9178,houston hub aa employee bag made pa oops problem,0
9179,charged card times one airline ticket card security hold,0
9180,yet see shortly,0
9181,ive flown us airways least five times every single time like actions speak louder words,0
9182,flight bhm delayed hrs connect flgt left us clt motel,0
9183,membership privileges anymore son army short window see help,0
9184,honestly quickly possible ive hold sine pm everyone answers send someone else,0
9185,done process initiated saturday morning cant get info website issues amp inadequate phone coverage get update,0
9186,yay glitchy tracking system bags made destination laguardia like app said,0
9187,really one book dividend miles travel literally hold since pm pm noexcuses,0
9188,yeah know doesnt get money back everytime fly something bad happens,0
9189,grace god made usairways rwg dont powers hope make flight,2
9190,everyone sorry dont need meeting tomorrow charac isnt nearly enough highlight shortcomings,0
9191,worst pay take first flight round trip otherwise theyll cancelled flight whole flight,0
9192,important wait hold get hung computer disappointed,0
9193,thank u wiil write call travel agency,1
9194,terrible service,0
9195,disgusted poor customer service u wrongfully remove gt miles dividend miles live person,0
9196,please hold flight us phoenix im weary traveler stuck another flight tarmac issues,0
9197,live person speak day dividend miles wrongfully took miles account,0
9198,frustrations result multiple experiences late flightly currently lost luggage want talk real person,0
9199,cust svc means nothing disappointed trying since speak human get bad weather bad service socialtantrum,0
9200,yes pay another flight get tomorrow since werent anymore tonightnot fun,0
9201,well thats problem considering need book flight tonight weekend anything,0
9202,bougth mc caren jfk agency delta airways delta refund money usairways doesnt accept refund,1
9203,fault bought online get twice buy twice fault bougth ticket jfk mccaren usairways,0
9204,us cltgtsfo first desert snack basket incoming time whats,0
9205,thank,1
9206,transf held min b agent answered helped time got person fare id seen gone get supv,0
9207,actual worst zero respect passengers im officially done flying,0
9208,worst customer service line ive called times today able talk real human,0
9209,wasnt issue someone finally helped phone theres website error wont let process request smh,0
9210,say call travel agency say cant refund usairways didnt accept,0
9211,fing hate,0
9212,travel agency said usairways accept refund money dont understand dont u refund,0
9213,yes amp already spent k card amp paid annual fee k miles shown want fly aus gt atl,0
9214,use skyscanner travel agency called u said call travel agency,0
9215,finally spoke someone email refund dept love guys hours line told dice sucks,0
9216,yes delta,1
9217,well thought hours ago found seat,0
9218,flight bosclt awful experience exit row seat narrow could move legs unacceptable,0
9219,yes answered put back hold check request mins late flightr nothing,0
9220,good hold hour,0
9221,expedia reserved ticket usaw flight issued responsivethoughts,1
9222,worries flight attendant took care,2
9223,thanks getting back called number earlier option leave vm rings busy tone,1
9224,ive hold hour well customer service department weak,0
9225,minutes hold reservation,0
9226,joyadventuremom breastfeeding mommas watching story country better work faster response,0
9227,dividendrewards urgently need speak cs rep k miles havent shown amp ive fulfilled reqs flight booking problems flights today,0
9228,ive hold hour bc cc miles arent showing mediocre combo cc amp airline switchingboth,0
9229,premium dividendmiles cardholder unacceptable hangup customerservice call twice putting hold,0
9230,bougth ticket fligths twice dont refund money big problem company refund money dont u pay back,0
9231,americanair beyond ridiculous steering problem delays us neveragain wonder sell,0
9232,hi im trying speak someone book travel minor phone keeps disconnecting please advise website wont allow,0
9233,pre schooler develop app thing crashes every single time,0
9234,flyknoxville bad weather excuse following established luggage procedures noclothesnoinfo,0
9235,hold going minutes spending hours delayed denver cause broken plane thanks guys,0
9236,failingyourcustomer one one,0
9237,philacarservice looks like long trip cancun philly hours late flight seriously,0
9238,yet another delaymissed connectionand customer service attitude wow,0
9239,unusable funds book usairwaysfailscustomers,0
9240,americanair bring guinea pigs small pet carrier onboard flights,2
9241,noservice good luck trying reach human twice sat hold mins neveragain,0
9242,every single time fly guys delayed least minutes every time flight clt nola,0
9243,ok flight attendant talk nasty passengers go get drinks restroom shocked listening,0
9244,good work flight crew chairmans recognition even coach many missedupgrades late flightly whats,2
9245,changed flight times trip bumped delta amp great experience never flying us air never,0
9246,cant wait never fly always delayed always lose bag rudest people planet southwest best,0
9247,sent email customerrelationsaacom work,1
9248,sat ramp min missed connection one seems concerned usairways,0
9249,difficult work baggage claims dont answer phone,0
9250,lost id plane trouble finding contact lost found cleveland hopkins airport please help,0
9251,better intel said plane due flightaware app say,0
9252,likely flightaware says plane still durango hasnt departed,0
9253,little late flight suck rt usairways mitchsunderland oh mitchell agents happy offer available options,0
9254,hii travel question could please follow dm,1
9255,didnt,0
9256,general announcement,1
9257,whats going us airways flight diverted charlotte,1
9258,id suggest proper information dissemination staff timely amp relevant schedule prevent future,1
9259,patient especially first time never fly,0
9260,seriously every flight past days delayed every single one terrible,0
9261,want heard discuss many issues trip,0
9262,whats flight gate agent plane phx b nice customer service,0
9263,embarrassing,0
9264,im still disappointed apparently ok flight attendant isnt current policy argue traveler,0
9265,yes know industry procedure baggage thanks helping impossible connection started,0
9266,agree per captain issue happened boarding amp sat plane almost hrs,0
9267,despite tailwind still late flight,0
9268,characters enough convey issue directed emailmailtocustomerrelationsusairwayscom unmonitored bad,0
9269,thanks sent dm baggage issues,2
9270,able locate insane trust pay look things lost,0
9271,yet flight attendant argued exec plat benefits,0
9272,please stop asking week place bag size check itfits,0
9273,toes whether im going make flight back boston tonight,0
9274,americanair need check candy w working flight iah phx usairways reason always choose delta rude,0
9275,americanair explain come get free upgrade us exe plat exit row seating wout paying confused,1
9276,yes ground crew finally showed plane could depart late flight,0
