,text,sentiment
9784,thank jonathan proud mommy yr old girl yr old boy,2
9785,pierce well enterprise e nx ncc bloody abcd e,1
9786,like weird,2
9787,maxxie anwar ep think one next,1
9788,bed rest weekend next week neomonia suck,0
9789,couldnt call time phone would run give shoutout happy,2
9790,trying best share lovely head cold,2
9791,honey great health,2
9792,good day girl ill call later,2
9793,already hot outside thank goodness car amazing ac cyalater work,2
9794,thank yes yes hooray,2
9795,rains pours life sucks,0
9796,got twitter palm,2
9797,could useful tutorials resources perfect twitter background design,2
9798,harrykim ooc okay maybe schedules work soon,1
9799,sigh exams aint wer neaaarr finished next week bin stressd aint guna b bak till end june,0
9800,really need turn swag time bed,1
9801,ashley tisdale mean cuz shes berlin th june im gon na wan na start cryin right ashley pick,0
9802,good morning every gorgeous n im stuck work wish home chillin hopefully tha day goes quick doh,2
9803,mood long car drive,0
9804,sleep missed fun hey dg lets play another gammme brian,0
9805,thanksdo guys showroom well wanted chk flesh quite cool lamps wife impressed,2
9806,shame wisdom comes age age destroys youth,0
9807,lunch sucked ran time didnt get anything done,0
9808,eric anyone else need hair played,1
9809,go boos pad,1
9810,played eclectricity festival custard factory last night unreal atmos right till end glad played last set,2
9811,please visit sign alpha test image hosting service,1
9812,hates khaki pants project todayy,0
9813,pritchard come dont see u come dont see u better question lol needs change mister im sad,0
9814,nice win dodgers giants,2
9815,cleaning kitchen watching royals play,2
9816,bleah tad tipsy many cup cakes maddies birthday tomorrow family party,1
9817,following followers nice,0
9818,fellow twitterers anyone one leather jacket size fat person aka please let borrow,1
9819,whoa twilight board game aaahaha,2
9820,wishing everyone good night,2
9821,really wish could see dave missing already,0
9822,youstinkatrespondingtotexts,0
9823,sore weight lifting however good kind sore gives man move power mind alone,2
9824,skipping school w carleigh today us barley got hr sleep last nite got new bby kitten shes black,1
9825,feels good hardest part keep empty every day least several times week,1
9826,anybody beer right hate drinking alone mrs oot hand mrs oot,0
9827,bad news go take dog walktheyre upset wme,0
9828,omg havent twitter day going thru withdraws,1
9829,yay able make updates tonight lame compared ppls know lol,1
9830,contributed economic stimulus wal mart un expected tire replacements,1
9831,writing yearbooks make wan na cry,0
9832,dont worry sleep,2
9833,good luck bad curved grading u might end surprised,1
9834,tomorrow good apparently movies,2
9835,much skype blackberry may,1
9836,waiting go th period get final omgg im sooo gon na fail,0
9837,hey chocolate chips good want snack im snacks,2
9838,time conference call,1
9839,frustrated im stuck home without transportation global god conference ahh,0
9840,whitewater rafting tripics,1
9841,errr ok people espressos morning ice latte noon warm latte evening,1
9842,route da beach sun yet,1
9843,sunburn hurts,0
9844,beach sea really flat,1
9845,still come gon na,1
9846,soooo saying phrase stop false thanks hateryoda person goodnight stop false,1
9847,sad thing wanted work years dream job crushed saw crappy still bitter,0
9848,love good girls go bad,2
9849,hate taking antibiotics think need get boooooo,0
9850,well miss sixx,0
9851,cancelled run favour staying wish monies pubulation tho,2
9852,nope st time invited ssm graceful accepted,2
9853,sure hope,2
9854,want come,1
9855,know appeals knitting believe know,2
9856,making life wo bounds tshirt second life,1
9857,missed cutoff free chocolate eh wellbikini season coming,0
9858,im going dads tonight hes got foot pool tell hes got things im going,1
9859,omg working,2
9860,grease drip pan doubles butter dish pinch,1
9861,something like happened closed side door hard engine locked,0
9862,looking forward short work week followed minivacation clemson,2
9863,whats favorite rhcp song,1
9864,wonder youre imagining theres oceans us thats far,0
9865,always good day make good time make better w ur morning greetings thank,2
9866,say oh man jovani asks call old man haha,1
9867,teeth eye hurt someone make feel better,1
9868,man finishing operation anchorage sure gives unfair advantage lootwise love stealth field suit gauss rifle,2
9869,cheese toast ham get ready go london,1
9870,received first bit spam twitter sure feel sanctity conversation tainted,0
9871,tomorrow hell gone new homei born singleour little puppy basset hound,1
9872,thanks got contact troublesthanks,2
9873,lu must getting old bent second thing youve said last couple days really turnon,0
9874,exactly well im pick sister speak laters enjoy afternoon pub shelving lol,2
9875,lost one best friends im sooo sad,0
9876,well hopefully ill see conference,2
9877,hahah valley thats cool valley texas valley likerio grande valley ahhaha wish lived california valley,2
9878,hey socialmediatv ugh way videoblah pouts social media tv live,0
9879,iam back tweetie,1
9880,laurie thoughts rae family,1
9881,ive trying get years hard move youre loveit sucks,0
9882,mom asking im feeling better dargah visit dad swears sees change amused yeah still depressed,1
9883,gon na go watch jacksons band play going band party,1
9884,find weird think u gave ff recommendation sorted vote legalisation pot u want,1
9885,whoa steady mate dont fall,2
9886,wish london see like biggest dream meet iloveyouuu,2
9887,leaving utah today super sad face,0
9888,sux mayb btr u nvr know,1
9889,mention hw fat ima get frm wrk n,0
9890,gettin home frm hangin herman,1
9891,hey bye bye fun robluketic live,2
9892,thanks trying,2
9893,hey fused gaming fusedgaming forums delayed pm ptam et tonight sorry abean live,0
9894,death cab cutie slouchy barets good way start day,2
9895,hehe zsg probably go also mike moved orillia arsenal isnt available,1
9896,always forget much fun kyle,0
9897,feel like need catch twitter havent done much weekend,0
9898,make feel better cocktail honour get retorting,2
9899,wishes moms happy blessed mothers day,2
9900,someone make cofffeeeeeee,1
9901,hot day making tired,0
9902,updating live benihana tokyo waikiki happy birthday mark,2
9903,time get educated hope great start monday morning,2
9904,said goodbye younger bro misshimalready,0
9905,got twitter yayy,2
9906,dope mom love stop drinking mom juice stop twittering get rest,2
9907,beer garden ipod friday night shame ive got work tomorrow,1
9908,hair dyed today ugh im bored still tired friday lol swear bossman,0
9909,hi ok hope head comes clouds love meadowbank shopping center,2
9910,yoga school could better,1
9911,movies abby seen forever see star trek ler twitter folk,1
9912,dont wtf whatthefuck really really trying kill might depends,0
9913,oh man sucks im sorry doll,0
9914,awww bless made cry,2
9915,crying omg fed pain,0
9916,pissed fell asleep pushed record missed,0
9918,yes everybody love im german fan follow,2
9919,looking forward seeing relatives maybe home toronto soon,1
9920,umm well go house clubs never go north beach sono idea sorry x defunctlesi club,0
9921,alone watch lot dvd laptop,1
9922,lisa rogers carpool alltime fave good work,2
9923,puffffy leavinggggggg nooooooooo,0
9924,trying figure use twitterim old,1
9926,seen hopefully ebay replacement work take bits anyway lol,2
9927,checked hubster think well pass feeling lazy caravan running around friends,1
9928,doctor anyone wan na somethin bit,1
9929,best part notting hill daft prick haha love,1
9930,try pretty hard engage everyone follow lack interesting say end unfollowed,1
9931,forgot ec machine running days got bill amazon teaches get organized fair price,2
9932,miss cary want drink chocolate milk,0
9933,grecia mood party wan na see lol going fershure,1
9934,love song liked movie,2
9935,guys paranoid drop countdown thats fair iv voted heaps,0
9936,nice see euruko pictures big screen conference break,2
9937,need share hw love us still rocking gear,2
9938,must hve graduation practiceall im gon na walk,1
9939,need breakmy head hurts,0
9940,wan na move back pennsylvania,1
9942,know still want see,1
9943,hampa hatiku,1
9944,listening music kostet der fisch xd mathsteacher choose wrong job thats wrong grammar real fact,0
9945,im sorry dont think stick least compared used look like,1
9946,great day woman notice smile never disappeared face ha murray cos owe,2
9947,try make pm,1
9948,bed sore,1
9949,fishing wow listening ska pandora lazy sunday morning,0
9950,im going go bed ear infection completely dizzy yyyyuck stomach hurting peaceout loves,0
9951,art thou miss,0
9952,annoyed ppt didnt save changes explicitly saved,0
9953,hates typing mac wishing ill done english essay soon sleeeepy,0
9954,yes yes,1
9955,hello everybody im back job back children camp someone look sis pupils totally exhausted,0
9956,cool thank much luv,2
9957,ouch applied ec summer graduation hug,1
9958,left phone home wont get back till dont call,0
9959,oh naw ill always dha cece chanqes needed ill make,1
9960,josh excuse time going begin,1
9961,youve jailbroken went early prepare bricked,0
9962,wow im soo hungover,2
9963,isnt awesome tons coming one three locations,1
9964,hahahagutted birthday soonso hell wait haha,1
9965,great,2
9966,hahahah lols fun aye div experience love spongebob l,2
9967,saw drag hell sam ramei excellant usual kitty scene kinda hard,1
9968,mother hogging tv,0
9969,arriving itexa lots mails read work thanks god weekend,2
9970,hope moments inspire political journey back home best,2
9971,always wanted see film never got round must get dvd tell good,1
9972,dear youre going kiddoe im going sit nothing awesome wheres shopping,0
9973,another fools horses marathon day,1
9974,really awesome,2
9975,haiszt im office nothing tweet haha fun,2
9976,photo novusnovendo eyecandy live like keeps clothes take,1
9977,omg pic youu look cuute,2
9978,dont think would happy,2
9979,yay cheerleading im sick gon na fun night peoples,2
9980,cant cant cant im sad im venezuela,0
9981,lee lol bugg school thats awsome,2
9982,go cobracam idea,1
9983,happy birthday meeeee excited go tonight im gon na miss girl,1
9984,idea means bb,0
9985,grandparents cat may die love cat swear goes,1
9986,happy mothers day mother list,2
9987,tried use importexport contacts saved locally outlook thanks though,2
9988,days go happy birthday,2
9989,hahaha u use phone everywhere use wifi,2
9990,yeah well deadline hours thats architecture oh well mmm coffee sounds like good idea,2
9991,get tonights sytycd online anywherestreamed like hulu paid like itunes missed favorite judge cant sleep,0
9992,endless streams tea holiday day know raining,1
